"VIDEO","NUMBER_OF_HITS","HIT_INTENSITY","NUMBER_OF_TUG","TOTAL_FRAMES_IN_TUG","NUMBER_OF_JERK_FRAMES","TIME","NUMBER_OF_RINGDROP","VARIANCE","ARC_LENGTH","CURVATURE_MAX_COUNT"
"E6_t8","2","1","20","33","3","30.84","0","0.02716692619335043","3.3963441629517686","14"
"E6_t9","1","0","6","34","0","28.84","0","0.03982500277592581","4.614364638422909","11"
"T1_1_t10","1","0","0","0","2","35.72","0","0.02830938923716448","4.218620359119639","13"
"T1_1_t11","1","0","0","0","4","44.72","0","0.025480873010430366","4.820924123813569","24"
"T1_1_t12","4","1","2","24","7","48.6","0","0.027743656600490704","5.529029931619142","23"
"T1_1_t1","3","0","1","2","0","45.0","0","0.024379516574786333","3.981487761471283","18"
"T1_1_t2","1","0","2","48","0","52.84","0","0.026021030450739724","5.454343302539384","38"
"T1_1_t3","2","0","1","8","1","39.6","0","0.02231024310940942","3.588757165154805","27"
"T1_1_t4","1","0","1","9","0","31.76","0","0.030346052446344713","4.188075939938163","7"
"T1_1_t5","0","0","1","4","1","62.6","0","0.03819120123758032","7.724985921230473","31"
"T1_1_t6","4","0","0","0","8","49.72","0","0.040733129376816446","7.978000452354505","20"
"T1_1_t7","2","0","0","0","2","34.8","0","0.027906563138145032","4.03610347957924","16"
"T1_1_t8","0","0","2","2","4","47.76","0","0.03455412246213283","6.70013821671707","22"
"T1_1_t9","1","0","0","0","2","58.76","0","0.0294067012586623","5.822720346789683","25"
"T3_2_t10","3","0","0","0","3","19.84","0","0.036916216149733165","2.958695505234599","7"
"T3_2_t11","1","1","0","0","1","24.64","0","0.03102985765135293","3.008338145069016","11"
"T3_2_t12","2","0","0","0","6","33.72","0","0.04339892380369702","4.967461605427939","7"
"T3_2_t1","2","0","0","0","1","23.0","0","0.03240744582398056","2.981671801884174","10"
"T3_2_t2","1","0","0","0","0","15.96","0","0.044286335440224506","2.787868176383148","5"
"T3_2_t3","0","0","0","0","0","12.6","0","0.05600840965928822","2.9755368370062723","4"
"T3_2_t4","0","0","0","0","0","15.6","0","0.04802154603925604","3.2608452454477184","1"
"T3_2_t5","0","0","0","0","0","13.72","0","0.06825068589882995","3.9029852352970225","2"
"T3_2_t6","3","0","1","7","1","20.76","0","0.050888675001862664","4.336099315775751","9"
"T3_2_t7","1","0","0","0","0","24.6","0","0.03158663164760407","3.22085213484501","9"
"T3_2_t8","0","0","0","0","2","28.6","0","0.03299422418176892","3.925870554740339","18"
"T3_2_t9","1","0","0","0","2","13.76","0","0.04628092423516814","2.65936840965084","6"
"T8_1_t10","2","0","1","4","0","23.84","0","0.029878211605256968","2.8901091054438384","15"
"T8_1_t11","0","0","0","0","2","25.84","0","0.0368324298037399","3.6143011946632995","14"
"T8_1_t12","1","0","1","23","2","29.92","0","0.03906760287850654","4.171567930735579","13"
"T8_1_t1","1","0","0","0","1","42.0","0","0.02503009467338225","3.560961235553382","17"
"T8_1_t2","2","0","1","21","0","53.76","0","0.027724621612481938","5.673353777959581","34"
"T8_1_t3","0","0","0","0","0","29.0","0","0.06742091329404735","5.464533033733524","15"
"T8_1_t4","3","0","1","17","3","32.72","0","0.035629035540092016","4.545003019334536","17"
"T8_1_t5","0","0","0","0","3","26.6","0","0.05010910463032757","5.173547976366462","8"
"T8_1_t6","2","0","0","0","0","27.72","0","0.04619883438639009","4.585032817871416","17"
"T8_1_t7","1","0","0","0","8","22.84","0","0.029020699303627905","2.560283145899113","11"
"T8_1_t8","0","0","0","0","0","25.84","0","0.037334969265867476","3.806296744974752","8"
"T8_1_t9","0","0","0","0","4","22.84","0","0.04016873647706072","3.4689158673617633","13"
"E1_t1_aug_perturb_X","2","1","1","7","5","19.96","0","0.0627010487478319","3.8905711670866783","7"
"E1_t1_aug_noise_perturb_X","2.0","1.0","1.0","7.0","5.0","19.96","0.0","0.0627010487478319","3.8905711670866783","7.0"
"E1_t10_aug_perturb_X","2","0","2","18","0","11.96","0","0.0528564481522744","2.762540693301431","1"
"E1_t10_aug_noise_perturb_X","2.0","0.0","2.0","18.0","0.0","11.96","0.0","0.0528564481522744","2.762540693301431","1.0"
"E1_t11_aug_perturb_X","1","1","1","15","0","12.96","0","0.04820054865962625","2.6502825047430885","5"
"E1_t11_aug_noise_perturb_X","1.0","1.0","1.0","15.0","0.0","12.96","0.0","0.04820054865962625","2.6502825047430885","5.0"
"E1_t12_aug_perturb_X","1","0","3","21","0","20.96","0","0.03989827891124074","3.572468871348987","7"
"E1_t12_aug_noise_perturb_X","1.0","0.0","3.0","21.0","0.0","20.96","0.0","0.03989827891124074","3.572468871348987","7.0"
"E1_t2_aug_perturb_X","0","0","1","3","0","10.64","0","0.03954651108794854","1.904823694449311","5"
"E1_t2_aug_noise_perturb_X","0.0","0.0","1.0","3.0","0.0","10.64","0.0","0.03954651108794854","1.904823694449311","5.0"
"E1_t3_aug_perturb_X","0","0","2","15","3","8.96","0","0.05913957173299336","2.118756988619477","5"
"E1_t3_aug_noise_perturb_X","0.0","0.0","2.0","15.0","3.0","8.96","0.0","0.05913957173299336","2.118756988619477","5.0"
"E1_t4_aug_perturb_X","1","0","1","14","4","16.84","0","0.05818147843570372","3.8779761554455447","7"
"E1_t4_aug_noise_perturb_X","1.0","0.0","1.0","14.0","4.0","16.84","0.0","0.05818147843570372","3.8779761554455447","7.0"
"E1_t5_aug_perturb_X","1","0","1","12","3","11.0","0","0.06093530474744703","2.6017152984219782","4"
"E1_t5_aug_noise_perturb_X","1.0","0.0","1.0","12.0","3.0","11.0","0.0","0.06093530474744703","2.6017152984219782","4.0"
"E1_t6_aug_perturb_X","2","0","1","13","0","12.96","0","0.0625604564296071","3.335787855428402","1"
"E1_t6_aug_noise_perturb_X","2.0","0.0","1.0","13.0","0.0","12.96","0.0","0.0625604564296071","3.335787855428402","1.0"
"E1_t7_aug_perturb_X","1","1","1","25","0","17.76","0","0.03725430473234761","2.7541114505660307","5"
"E1_t7_aug_noise_perturb_X","1.0","1.0","1.0","25.0","0.0","17.76","0.0","0.03725430473234761","2.7541114505660307","5.0"
"E1_t8_aug_perturb_X","1","0","3","10","0","12.92","0","0.043639546174770553","2.2908262910231763","9"
"E1_t8_aug_noise_perturb_X","1.0","0.0","3.0","10.0","0.0","12.92","0.0","0.043639546174770553","2.2908262910231763","9.0"
"E1_t9_aug_perturb_X","1","0","1","14","0","7.64","0","0.05569992236942888","1.8252703014942437","3"
"E1_t9_aug_noise_perturb_X","1.0","0.0","1.0","14.0","0.0","7.64","0.0","0.05569992236942888","1.8252703014942437","3.0"
"E2_t1_aug_perturb_X","2","0","1","4","0","20.0","0","0.04639411968301539","3.059582256556598","5"
"E2_t1_aug_noise_perturb_X","2.0","0.0","1.0","4.0","0.0","20.0","0.0","0.04639411968301539","3.059582256556598","5.0"
"E2_t10_aug_perturb_X","0","0","0","0","0","9.56","0","0.06258037363064055","2.465141548854409","2"
"E2_t10_aug_noise_perturb_X","0.0","0.0","0.0","0.0","0.0","9.56","0.0","0.06258037363064055","2.465141548854409","2.0"
"E2_t11_aug_perturb_X","2","0","1","6","0","20.84","0","0.03293691625448546","2.9273157932495266","5"
"E2_t11_aug_noise_perturb_X","2.0","0.0","1.0","6.0","0.0","20.84","0.0","0.03293691625448546","2.9273157932495266","5.0"
"E2_t12_aug_perturb_X","0","0","3","20","0","27.52","0","0.03938165647533276","4.4500607986708856","9"
"E2_t12_aug_noise_perturb_X","0.0","0.0","3.0","20.0","0.0","27.52","0.0","0.03938165647533276","4.4500607986708856","9.0"
"E2_t2_aug_perturb_X","2","0","2","34","0","19.84","0","0.035236201409296536","2.950846005213699","7"
"E2_t2_aug_noise_perturb_X","2.0","0.0","2.0","34.0","0.0","19.84","0.0","0.035236201409296536","2.950846005213699","7.0"
"E2_t3_aug_perturb_X","2","0","1","18","0","11.64","0","0.05223877902468494","2.5462550690259085","6"
"E2_t3_aug_noise_perturb_X","2.0","0.0","1.0","18.0","0.0","11.64","0.0","0.05223877902468494","2.5462550690259085","6.0"
"E2_t4_aug_perturb_X","1","0","3","15","0","17.64","0","0.041496835417042584","3.0245847798117254","6"
"E2_t4_aug_noise_perturb_X","1.0","0.0","3.0","15.0","0.0","17.64","0.0","0.041496835417042584","3.0245847798117254","6.0"
"E2_t5_aug_perturb_X","1","0","0","0","0","11.84","0","0.04626221974785902","2.2723020623429515","5"
"E2_t5_aug_noise_perturb_X","1.0","0.0","0.0","0.0","0.0","11.84","0.0","0.04626221974785902","2.2723020623429515","5.0"
"E2_t6_aug_perturb_X","0","0","2","29","0","17.84","0","0.04950860176052756","3.698462794920475","4"
"E2_t6_aug_noise_perturb_X","0.0","0.0","2.0","29.0","0.0","17.84","0.0","0.04950860176052756","3.698462794920475","4.0"
"E2_t7_aug_perturb_X","2","0","4","61","0","26.84","0","0.032506748502387064","3.906820042115792","6"
"E2_t7_aug_noise_perturb_X","2.0","0.0","4.0","61.0","0.0","26.84","0.0","0.032506748502387064","3.906820042115792","6.0"
"E2_t8_aug_perturb_X","1","0","0","0","0","16.0","0","0.04322509063097236","2.856541529887154","7"
"E2_t8_aug_noise_perturb_X","1.0","0.0","0.0","0.0","0.0","16.0","0.0","0.04322509063097236","2.856541529887154","7.0"
"E2_t9_aug_perturb_X","2","0","0","0","0","19.64","0","0.03855900147020383","3.361212877821168","6"
"E2_t9_aug_noise_perturb_X","2.0","0.0","0.0","0.0","0.0","19.64","0.0","0.03855900147020383","3.361212877821168","6.0"
"E3_t1_aug_perturb_X","1","0","1","16","0","18.0","0","0.041771613546417556","2.6587420762410057","5"
"E3_t1_aug_noise_perturb_X","1.0","0.0","1.0","16.0","0.0","18.0","0.0","0.041771613546417556","2.6587420762410057","5.0"
"E3_t10_aug_perturb_X","0","0","0","0","0","8.76","0","0.04965843842208243","1.8787768389050643","2"
"E3_t10_aug_noise_perturb_X","0.0","0.0","0.0","0.0","0.0","8.76","0.0","0.04965843842208243","1.8787768389050643","2.0"
"E3_t11_aug_perturb_X","1","0","2","19","0","15.64","0","0.03722699898288359","2.610524402005253","5"
"E3_t11_aug_noise_perturb_X","1.0","0.0","2.0","19.0","0.0","15.64","0.0","0.03722699898288359","2.610524402005253","5.0"
"E3_t12_aug_perturb_X","2","0","0","0","0","14.8","0","0.0386027823489443","2.2155148246705236","6"
"E3_t12_aug_noise_perturb_X","2.0","0.0","0.0","0.0","0.0","14.8","0.0","0.0386027823489443","2.2155148246705236","6.0"
"E3_t2_aug_perturb_X","2","0","1","22","0","18.96","0","0.034573733772748326","2.6795853112915653","15"
"E3_t2_aug_noise_perturb_X","2.0","0.0","1.0","22.0","0.0","18.96","0.0","0.034573733772748326","2.6795853112915653","15.0"
"E3_t3_aug_perturb_X","1","0","0","0","1","8.76","0","0.050326185082679574","1.8876256419514785","0"
"E3_t3_aug_noise_perturb_X","1.0","0.0","0.0","0.0","1.0","8.76","0.0","0.050326185082679574","1.8876256419514785","0.0"
"E3_t4_aug_perturb_X","2","0","2","17","0","11.64","0","0.045850579711310326","2.367997560402187","5"
"E3_t4_aug_noise_perturb_X","2.0","0.0","2.0","17.0","0.0","11.64","0.0","0.045850579711310326","2.367997560402187","5.0"
"E3_t5_aug_perturb_X","1","0","1","2","0","7.64","0","0.05006118117905033","1.544456762726126","2"
"E3_t5_aug_noise_perturb_X","1.0","0.0","1.0","2.0","0.0","7.64","0.0","0.05006118117905033","1.544456762726126","2.0"
"E3_t6_aug_perturb_X","0","0","3","6","0","11.96","0","0.05064700069457437","2.610585818893341","3"
"E3_t6_aug_noise_perturb_X","0.0","0.0","3.0","6.0","0.0","11.96","0.0","0.05064700069457437","2.610585818893341","3.0"
"E3_t7_aug_perturb_X","2","0","1","3","0","18.96","0","0.041582166789763154","3.128287554617089","5"
"E3_t7_aug_noise_perturb_X","2.0","0.0","1.0","3.0","0.0","18.96","0.0","0.041582166789763154","3.128287554617089","5.0"
"E3_t8_aug_perturb_X","2","0","1","2","0","12.76","0","0.053898164419836705","2.7165555458604373","2"
"E3_t8_aug_noise_perturb_X","2.0","0.0","1.0","2.0","0.0","12.76","0.0","0.053898164419836705","2.7165555458604373","2.0"
"E3_t9_aug_perturb_X","1","0","1","2","0","10.8","0","0.04684723076147408","2.218723874466421","3"
"E3_t9_aug_noise_perturb_X","1.0","0.0","1.0","2.0","0.0","10.8","0.0","0.04684723076147408","2.218723874466421","3.0"
"E4_t1_aug_perturb_X","1","0","1","23","0","23.56","0","0.03583693461542345","3.2508709419925292","12"
"E4_t1_aug_noise_perturb_X","1.0","0.0","1.0","23.0","0.0","23.56","0.0","0.03583693461542345","3.2508709419925292","12.0"
"E4_t10_aug_perturb_X","3","0","1","2","6","14.64","0","0.06069959043000757","3.1905332297071802","2"
"E4_t10_aug_noise_perturb_X","3.0","0.0","1.0","2.0","6.0","14.64","0.0","0.06069959043000757","3.1905332297071802","2.0"
"E4_t11_aug_perturb_X","1","0","1","9","13","24.76","0","0.04166722686295519","4.059106467400353","13"
"E4_t11_aug_noise_perturb_X","1.0","0.0","1.0","9.0","13.0","24.76","0.0","0.04166722686295519","4.059106467400353","13.0"
"E4_t12_aug_perturb_X","2","0","1","29","7","27.64","0","0.03531777955360006","3.715414513615584","15"
"E4_t12_aug_noise_perturb_X","2.0","0.0","1.0","29.0","7.0","27.64","0.0","0.03531777955360006","3.715414513615584","15.0"
"E4_t2_aug_perturb_X","1","1","0","0","0","23.56","0","0.03146254117510487","3.1380166887356626","8"
"E4_t2_aug_noise_perturb_X","1.0","1.0","0.0","0.0","0.0","23.56","0.0","0.03146254117510487","3.1380166887356626","8.0"
"E4_t3_aug_perturb_X","0","0","0","0","0","17.56","0","0.05000638741529367","3.2095109694617125","5"
"E4_t3_aug_noise_perturb_X","0.0","0.0","0.0","0.0","0.0","17.56","0.0","0.05000638741529367","3.2095109694617125","5.0"
"E4_t4_aug_perturb_X","2","0","1","3","0","18.8","0","0.0483310505748858","3.2520652982933704","3"
"E4_t4_aug_noise_perturb_X","2.0","0.0","1.0","3.0","0.0","18.8","0.0","0.0483310505748858","3.2520652982933704","3.0"
"E4_t5_aug_perturb_X","1","0","0","0","0","20.56","0","0.04239631168175668","3.627049657896065","8"
"E4_t5_aug_noise_perturb_X","1.0","0.0","0.0","0.0","0.0","20.56","0.0","0.04239631168175668","3.627049657896065","8.0"
"E4_t6_aug_perturb_X","1","0","0","0","0","24.92","0","0.041685236946388045","4.512070754568105","12"
"E4_t6_aug_noise_perturb_X","1.0","0.0","0.0","0.0","0.0","24.92","0.0","0.041685236946388045","4.512070754568105","12.0"
"E4_t7_aug_perturb_X","1","1","0","0","2","23.8","0","0.03482120622953596","3.43709056517993","6"
"E4_t7_aug_noise_perturb_X","1.0","1.0","0.0","0.0","2.0","23.8","0.0","0.03482120622953596","3.43709056517993","6.0"
"E4_t8_aug_perturb_X","0","0","0","0","0","36.8","0","0.03737122891155877","4.35302376028694","13"
"E4_t8_aug_noise_perturb_X","0.0","0.0","0.0","0.0","0.0","36.8","0.0","0.03737122891155877","4.35302376028694","13.0"
"E4_t9_aug_perturb_X","2","0","0","0","2","45.72","0","0.04165243591856052","6.612725616736474","20"
"E4_t9_aug_noise_perturb_X","2.0","0.0","0.0","0.0","2.0","45.72","0.0","0.04165243591856052","6.612725616736474","20.0"
"E5_t1_aug_perturb_X","0","0","1","2","8","16.96","0","0.04285052907038184","2.6875192068743226","7"
"E5_t1_aug_noise_perturb_X","0.0","0.0","1.0","2.0","8.0","16.96","0.0","0.04285052907038184","2.6875192068743226","7.0"
"E5_t10_aug_perturb_X","1","0","0","0","8","9.76","0","0.05998279824483369","2.561642848302705","2"
"E5_t10_aug_noise_perturb_X","1.0","0.0","0.0","0.0","8.0","9.76","0.0","0.05998279824483369","2.561642848302705","2.0"
"E5_t11_aug_perturb_X","2","0","1","13","4","14.76","0","0.04457899313313596","2.484549972784233","6"
"E5_t11_aug_noise_perturb_X","2.0","0.0","1.0","13.0","4.0","14.76","0.0","0.04457899313313596","2.484549972784233","6.0"
"E5_t12_aug_perturb_X","2","0","0","0","7","13.84","0","0.06064591564720777","3.3713634139581345","5"
"E5_t12_aug_noise_perturb_X","2.0","0.0","0.0","0.0","7.0","13.84","0.0","0.06064591564720777","3.3713634139581345","5.0"
"E5_t2_aug_perturb_X","3","1","2","118","5","27.84","0","0.04662173277940543","4.275927498739509","12"
"E5_t2_aug_noise_perturb_X","3.0","1.0","2.0","118.0","5.0","27.84","0.0","0.04662173277940543","4.275927498739509","12.0"
"E5_t3_aug_perturb_X","1","0","0","0","3","16.0","0","0.06063816968881985","3.638979465645669","3"
"E5_t3_aug_noise_perturb_X","1.0","0.0","0.0","0.0","3.0","16.0","0.0","0.06063816968881985","3.638979465645669","3.0"
"E5_t4_aug_perturb_X","2","0","2","23","18","22.64","0","0.0658352134868241","4.798946444727098","2"
"E5_t4_aug_noise_perturb_X","2.0","0.0","2.0","23.0","18.0","22.64","0.0","0.0658352134868241","4.798946444727098","2.0"
"E5_t5_aug_perturb_X","0","0","0","0","2","12.56","0","0.06568434608928816","3.4173099291303095","6"
"E5_t5_aug_noise_perturb_X","0.0","0.0","0.0","0.0","2.0","12.56","0.0","0.06568434608928816","3.4173099291303095","6.0"
"E5_t6_aug_perturb_X","0","0","2","15","5","21.56","0","0.058570273083446055","4.982479954819479","3"
"E5_t6_aug_noise_perturb_X","0.0","0.0","2.0","15.0","5.0","21.56","0.0","0.058570273083446055","4.982479954819479","3.0"
"E5_t7_aug_perturb_X","3","0","5","88","5","21.56","0","0.049506135831413646","3.717031365446586","8"
"E5_t7_aug_noise_perturb_X","3.0","0.0","5.0","88.0","5.0","21.56","0.0","0.049506135831413646","3.717031365446586","8.0"
"E5_t8_aug_perturb_X","1","0","1","13","9","16.92","0","0.04281325901895548","3.252500090393707","5"
"E5_t8_aug_noise_perturb_X","1.0","0.0","1.0","13.0","9.0","16.92","0.0","0.04281325901895548","3.252500090393707","5.0"
"E5_t9_aug_perturb_X","2","1","1","18","11","15.64","0","0.05737372663110531","3.7491879694106762","2"
"E5_t9_aug_noise_perturb_X","2.0","1.0","1.0","18.0","11.0","15.64","0.0","0.05737372663110531","3.7491879694106762","2.0"
"T1_1_t1_aug_perturb_X","3","0","1","2","0","45.0","0","0.02521357673917161","4.214022578278886","21"
"T1_1_t1_aug_noise_perturb_X","3.0","0.0","1.0","2.0","0.0","45.0","0.0","0.02521357673917161","4.214022578278886","21.0"
"T1_1_t10_aug_perturb_X","1","0","0","0","2","35.72","0","0.02873980471435775","4.283380214075418","15"
"T1_1_t10_aug_noise_perturb_X","1.0","0.0","0.0","0.0","2.0","35.72","0.0","0.02873980471435775","4.283380214075418","15.0"
"T1_1_t11_aug_perturb_X","1","0","0","0","4","44.72","0","0.02601720406278009","4.971095791857093","16"
"T1_1_t11_aug_noise_perturb_X","1.0","0.0","0.0","0.0","4.0","44.72","0.0","0.02601720406278009","4.971095791857093","16.0"
"T1_1_t12_aug_perturb_X","4","1","2","24","7","48.6","0","0.028157312270885148","5.655776972317793","17"
"T1_1_t12_aug_noise_perturb_X","4.0","1.0","2.0","24.0","7.0","48.6","0.0","0.028157312270885148","5.655776972317793","17.0"
"T1_1_t2_aug_perturb_X","1","0","2","48","0","52.84","0","0.026295894452325656","5.585364826842118","29"
"T1_1_t2_aug_noise_perturb_X","1.0","0.0","2.0","48.0","0.0","52.84","0.0","0.026295894452325656","5.585364826842118","29.0"
"T1_1_t3_aug_perturb_X","2","0","1","8","1","39.6","0","0.02278819180711012","3.74374093469615","20"
"T1_1_t3_aug_noise_perturb_X","2.0","0.0","1.0","8.0","1.0","39.6","0.0","0.02278819180711012","3.74374093469615","20.0"
"T1_1_t4_aug_perturb_X","1","0","1","9","0","31.76","0","0.030690641606656743","4.273922237462329","8"
"T1_1_t4_aug_noise_perturb_X","1.0","0.0","1.0","9.0","0.0","31.76","0.0","0.030690641606656743","4.273922237462329","8.0"
"T1_1_t5_aug_perturb_X","0","0","1","4","1","62.6","0","0.038563696196625","7.94502140162357","22"
"T1_1_t5_aug_noise_perturb_X","0.0","0.0","1.0","4.0","1.0","62.6","0.0","0.038563696196625","7.94502140162357","22.0"
"T1_1_t6_aug_perturb_X","4","0","0","0","8","49.72","0","0.041140283394189535","8.132942084991502","19"
"T1_1_t6_aug_noise_perturb_X","4.0","0.0","0.0","0.0","8.0","49.72","0.0","0.041140283394189535","8.132942084991502","19.0"
"T1_1_t7_aug_perturb_X","2","0","0","0","2","34.8","0","0.02816118625021779","4.081937331984211","15"
"T1_1_t7_aug_noise_perturb_X","2.0","0.0","0.0","0.0","2.0","34.8","0.0","0.02816118625021779","4.081937331984211","15.0"
"T1_1_t8_aug_perturb_X","0","0","2","2","4","47.76","0","0.03498994066646656","6.860833122170228","15"
"T1_1_t8_aug_noise_perturb_X","0.0","0.0","2.0","2.0","4.0","47.76","0.0","0.03498994066646656","6.860833122170228","15.0"
"T1_1_t9_aug_perturb_X","1","0","0","0","2","58.76","0","0.029999620105294805","6.058306189372518","25"
"T1_1_t9_aug_noise_perturb_X","1.0","0.0","0.0","0.0","2.0","58.76","0.0","0.029999620105294805","6.058306189372518","25.0"
"T3_2_t1_aug_perturb_X","2","0","0","0","1","23.0","0","0.03304274720150687","3.0848339701489476","6"
"T3_2_t1_aug_noise_perturb_X","2.0","0.0","0.0","0.0","1.0","23.0","0.0","0.03304274720150687","3.0848339701489476","6.0"
